NAICS,Industry,Direct Sales,Indirect Sales,Induced Sales,Direct Jobs,Indirect Jobs,Induced Jobs,Direct Earnings,Indirect Earnings,Induced Earnings,Direct Value Added,Indirect Value Added,Induced Value Added,Value Added To Sales,Jobs To Sales,Earnings To Sales,Total Sales,Total Jobs,Total Earnings
424820,Wine and Distilled Alcoholic Beverage Merchant Wholesalers,0.0423,0.0025,0.1711,0.2179,0.0164,0.3051,0.0678,0.0038,0.1546,0.0390,0.0023,0.1839,0.5820,0.0000,0.2555,1.2159,1.5394,1.2262
424910,Farm Supplies Merchant Wholesalers,0.0424,0.0025,0.1749,0.1224,0.0092,0.1795,0.0688,0.0039,0.1648,0.0390,0.0023,0.1856,0.5821,0.0000,0.2518,1.2198,1.3111,1.2375
424920,"Book, Periodical, and Newspaper Merchant Wholesalers",0.0424,0.0025,0.1727,0.2171,0.0164,0.3056,0.0688,0.0039,0.1577,0.0390,0.0023,0.1863,0.5818,0.0000,0.2513,1.2176,1.5392,1.2304
424930,"Flower, Nursery Stock, and Florists' Supplies Merchant Wholesalers",0.0424,0.0025,0.1726,0.0986,0.0074,0.1392,0.0686,0.0039,0.1577,0.0391,0.0023,0.1854,0.5821,0.0000,0.2528,1.2175,1.2452,1.2301
424940,Tobacco Product and Electronic Cigarette Merchant Wholesalers,0.0425,0.0025,0.1753,0.1142,0.0086,0.1654,0.0696,0.0039,0.1647,0.0391,0.0023,0.1871,0.5821,0.0000,0.2492,1.2203,1.2882,1.2383
424950,"Paint, Varnish, and Supplies Merchant Wholesalers",0.0424,0.0025,0.1747,0.1139,0.0086,0.1645,0.0692,0.0039,0.1634,0.0390,0.0023,0.1865,0.5820,0.0000,0.2504,1.2196,1.2869,1.2365
424990,Other Miscellaneous Nondurable Goods Merchant Wholesalers,0.0423,0.0025,0.1723,0.1195,0.0090,0.1689,0.0683,0.0039,0.1573,0.0390,0.0023,0.1850,0.5821,0.0000,0.2536,1.2172,1.2974,1.2295
425120,Wholesale Trade Agents and Brokers,0.0076,0.0006,0.0248,0.0044,0.0005,0.0081,0.0035,0.0003,0.0068,0.0044,0.0004,0.0199,0.8959,0.0000,0.8618,1.0330,1.0130,1.0106
441110,New Car Dealers,0.0356,0.0027,0.1784,0.0955,0.0097,0.1636,0.0441,0.0034,0.1300,0.0281,0.0022,0.1679,0.6608,0.0000,0.3213,1.2166,1.2689,1.1775
441120,Used Car Dealers,0.0356,0.0027,0.1796,0.0735,0.0075,0.1273,0.0443,0.0034,0.1325,0.0282,0.0022,0.1683,0.6607,0.0000,0.3198,1.2178,1.2083,1.1802
441210,Recreational Vehicle Dealers,0.0358,0.0027,0.1804,0.0415,0.0042,0.0725,0.0444,0.0034,0.1338,0.0284,0.0022,0.1691,0.6606,0.0000,0.3184,1.2189,1.1182,1.1816
441222,Boat Dealers,0.0360,0.0027,0.1788,0.0761,0.0078,0.1305,0.0442,0.0034,0.1303,0.0287,0.0022,0.1686,0.6605,0.0000,0.3201,1.2175,1.2144,1.1779
441227,"Motorcycle, ATV, and All Other Motor Vehicle Dealers",0.0357,0.0027,0.1804,0.0664,0.0068,0.1161,0.0444,0.0034,0.1338,0.0283,0.0022,0.1691,0.6606,0.0000,0.3186,1.2188,1.1893,1.1816
441330,Automotive Parts and Accessories Retailers,0.0356,0.0027,0.1793,0.0386,0.0039,0.0667,0.0443,0.0034,0.1318,0.0282,0.0022,0.1683,0.6607,0.0000,0.3200,1.2176,1.1092,1.1795
441340,Tire Dealers,0.0357,0.0027,0.1795,0.0463,0.0047,0.0800,0.0444,0.0034,0.1323,0.0282,0.0022,0.1684,0.6607,0.0000,0.3198,1.2178,1.1310,1.1800
444110,Home Centers,0.0320,0.0023,0.2072,0.0364,0.0034,0.0718,0.0413,0.0031,0.1445,0.0231,0.0017,0.1863,0.7179,0.0000,0.3074,1.2416,1.1117,1.1889
444120,Paint and Wallpaper Retailers,0.0322,0.0023,0.2065,0.0510,0.0048,0.0999,0.0412,0.0030,0.1430,0.0233,0.0017,0.1860,0.7179,0.0000,0.3083,1.2410,1.1558,1.1872
444140,Hardware Retailers,0.0321,0.0023,0.2078,0.0472,0.0045,0.0935,0.0414,0.0031,0.1457,0.0231,0.0017,0.1865,0.7179,0.0000,0.3068,1.2422,1.1452,1.1902
444180,Other Building Material Dealers,0.0320,0.0023,0.2075,0.0734,0.0069,0.1453,0.0413,0.0031,0.1453,0.0231,0.0017,0.1863,0.7180,0.0000,0.3074,1.2419,1.2256,1.1896
444230,Outdoor Power Equipment Retailers,0.0324,0.0023,0.2085,0.0401,0.0038,0.0797,0.0417,0.0031,0.1470,0.0234,0.0017,0.1871,0.7178,0.0000,0.3061,1.2432,1.1236,1.1917
444240,"Nursery, Garden Center, and Farm Supply Retailers",0.0321,0.0023,0.2084,0.0296,0.0028,0.0590,0.0415,0.0031,0.1468,0.0232,0.0017,0.1869,0.7178,0.0000,0.3065,1.2428,1.0914,1.1914
445110,Supermarkets and Other Grocery (except Convenience) Stores,0.0395,0.0034,0.1449,0.0298,0.0038,0.0404,0.0384,0.0036,0.0894,0.0293,0.0028,0.1351,0.6602,0.0000,0.3906,1.1878,1.0740,1.1314
445131,Convenience Retailers,0.0396,0.0034,0.1437,0.0249,0.0032,0.0333,0.0383,0.0036,0.0878,0.0295,0.0028,0.1345,0.6601,0.0000,0.3919,1.1867,1.0614,1.1297
445132,Vending Machine Operators,0.0231,0.0013,0.2134,0.0564,0.0038,0.0869,0.0529,0.0027,0.1215,0.0189,0.0010,0.2358,0.6971,0.0000,0.1993,1.2379,1.1471,1.1771
445230,Fruit and Vegetable Retailers,0.0399,0.0034,0.1424,0.0230,0.0029,0.0302,0.0382,0.0035,0.0861,0.0298,0.0028,0.1335,0.6602,0.0000,0.3944,1.1857,1.0562,1.1279
445240,Meat Retailers,0.0396,0.0034,0.1448,0.0349,0.0044,0.0473,0.0383,0.0036,0.0895,0.0296,0.0027,0.1348,0.6600,0.0000,0.3911,1.1878,1.0866,1.1314
445250,Fish and Seafood Retailers,0.0404,0.0034,0.1413,0.0337,0.0043,0.0437,0.0381,0.0035,0.0847,0.0304,0.0028,0.1329,0.6598,0.0000,0.3960,1.1851,1.0816,1.1263
445291,Baked Goods Retailers,0.0401,0.0034,0.1444,0.0192,0.0025,0.0260,0.0385,0.0036,0.0887,0.0300,0.0028,0.1349,0.6601,0.0000,0.3912,1.1879,1.0476,1.1307
445292,Confectionery and Nut Retailers,0.0401,0.0034,0.1434,0.0114,0.0015,0.0152,0.0384,0.0036,0.0872,0.0301,0.0028,0.1344,0.6600,0.0000,0.3923,1.1869,1.0280,1.1291
445298,All Other Specialty Food Retailers,0.0395,0.0034,0.1435,0.0141,0.0018,0.0189,0.0382,0.0036,0.0877,0.0294,0.0028,0.1342,0.6600,0.0000,0.3924,1.1865,1.0348,1.1295
445320,"Beer, Wine, and Liquor Retailers",0.0395,0.0034,0.1445,0.0345,0.0044,0.0465,0.0384,0.0036,0.0888,0.0294,0.0028,0.1349,0.6603,0.0000,0.3909,1.1874,1.0854,1.1308
449110,Furniture Retailers,0.0423,0.0036,0.1402,0.0620,0.0077,0.0758,0.0478,0.0042,0.0970,0.0350,0.0031,0.1385,0.6148,0.0000,0.3571,1.1861,1.1454,1.1490
449121,Floor Covering Retailers,0.0424,0.0036,0.1407,0.0695,0.0086,0.0854,0.0479,0.0042,0.0979,0.0350,0.0031,0.1388,0.6148,0.0000,0.3564,1.1867,1.1634,1.1499
449122,Window Treatment Retailers,0.0426,0.0036,0.1386,0.0565,0.0071,0.0687,0.0473,0.0041,0.0946,0.0356,0.0031,0.1377,0.6144,0.0000,0.3591,1.1848,1.1323,1.1461
449129,All Other Home Furnishings Retailers,0.0424,0.0036,0.1396,0.0502,0.0062,0.0610,0.0477,0.0042,0.0964,0.0350,0.0031,0.1381,0.6148,0.0000,0.3580,1.1856,1.1173,1.1483
449210,Electronics and Appliance Retailers,0.0423,0.0036,0.1392,0.0897,0.0111,0.1081,0.0476,0.0042,0.0954,0.0349,0.0031,0.1380,0.6150,0.0000,0.3583,1.1851,1.2089,1.1472
455110,Department Stores,0.0394,0.0029,0.1644,0.0329,0.0032,0.0570,0.0425,0.0032,0.1372,0.0312,0.0024,0.1365,0.6400,0.0000,0.3681,1.2067,1.0930,1.1829
455211,Warehouse Clubs and Supercenters,0.0393,0.0029,0.1692,0.0388,0.0037,0.0697,0.0433,0.0033,0.1454,0.0311,0.0024,0.1394,0.6396,0.0000,0.3613,1.2114,1.1122,1.1919
455219,All Other General Merchandise Retailers,0.0393,0.0029,0.1671,0.0260,0.0025,0.0462,0.0429,0.0032,0.1420,0.0313,0.0024,0.1380,0.6395,0.0000,0.3644,1.2094,1.0747,1.1882
456110,Pharmacies and Drug Retailers,0.0489,0.0044,0.1438,0.0616,0.0086,0.0518,0.0568,0.0054,0.0734,0.0380,0.0037,0.1583,0.6372,0.0000,0.3371,1.1972,1.1220,1.1356
456120,"Cosmetics, Beauty Supplies, and Perfume Retailers",0.0489,0.0044,0.1420,0.0175,0.0024,0.0145,0.0561,0.0054,0.0715,0.0381,0.0037,0.1565,0.6369,0.0000,0.3405,1.1953,1.0344,1.1330
456130,Optical Goods Retailers,0.0490,0.0044,0.1426,0.0574,0.0080,0.0480,0.0563,0.0054,0.0724,0.0382,0.0037,0.1569,0.6371,0.0000,0.3399,1.1961,1.1134,1.1341
456191,Food (Health) Supplement Retailers,0.0491,0.0044,0.1440,0.0224,0.0031,0.0189,0.0568,0.0054,0.0738,0.0382,0.0037,0.1583,0.6370,0.0000,0.3369,1.1975,1.0445,1.1361
456199,All Other Health and Personal Care Retailers,0.0491,0.0044,0.1444,0.0350,0.0049,0.0295,0.0571,0.0054,0.0742,0.0382,0.0037,0.1588,0.6371,0.0000,0.3359,1.1979,1.0693,1.1368
457110,Gasoline Stations with Convenience Stores,0.0497,0.0033,0.1915,0.2079,0.0162,0.2069,0.0986,0.0066,0.1903,0.0435,0.0030,0.2156,0.5885,0.0000,0.2012,1.2446,1.4310,1.2955
457120,Other Gasoline Stations,0.0498,0.0033,0.1905,0.1165,0.0091,0.1147,0.0980,0.0066,0.1867,0.0436,0.0030,0.2151,0.5884,0.0000,0.2024,1.2435,1.2403,1.2912
457210,Fuel Dealers,0.0230,0.0013,0.2117,0.0907,0.0062,0.1370,0.0520,0.0027,0.1163,0.0188,0.0010,0.2348,0.6973,0.0000,0.2023,1.2361,1.2339,1.1710
458110,Clothing and Clothing Accessories Retailers,0.0585,0.0057,0.1358,0.0806,0.0129,0.0791,0.0937,0.0097,0.1463,0.0580,0.0062,0.1633,0.4868,0.0000,0.2442,1.2000,1.1726,1.2497
458210,Shoe Retailers,0.0585,0.0057,0.1363,0.0704,0.0113,0.0696,0.0940,0.0098,0.1475,0.0580,0.0062,0.1639,0.4867,0.0000,0.2431,1.2005,1.1513,1.2513
458310,Jewelry Retailers,0.0585,0.0057,0.1365,0.1103,0.0176,0.1093,0.0940,0.0098,0.1481,0.0580,0.0062,0.1641,0.4867,0.0000,0.2431,1.2007,1.2372,1.2518
458320,Luggage and Leather Goods Retailers,0.0589,0.0057,0.1334,0.1519,0.0243,0.1463,0.0923,0.0096,0.1408,0.0587,0.0063,0.1611,0.4866,0.0000,0.2483,1.1981,1.3225,1.2428
459110,Sporting Goods Retailers,0.0423,0.0036,0.1409,0.0409,0.0050,0.0502,0.0480,0.0042,0.0981,0.0350,0.0031,0.1390,0.6148,0.0000,0.3557,1.1868,1.0961,1.1503
459120,"Hobby, Toy, and Game Retailers",0.0424,0.0036,0.1398,0.0363,0.0045,0.0440,0.0478,0.0042,0.0964,0.0351,0.0031,0.1383,0.6147,0.0000,0.3572,1.1858,1.0847,1.1484
459130,"Sewing, Needlework, and Piece Goods Retailers",0.0424,0.0036,0.1409,0.0427,0.0054,0.0534,0.0477,0.0042,0.0979,0.0352,0.0031,0.1393,0.6147,0.0000,0.3557,1.1869,1.1014,1.1498
459140,Musical Instrument and Supplies Retailers,0.0425,0.0036,0.1401,0.0567,0.0070,0.0694,0.0477,0.0042,0.0971,0.0352,0.0031,0.1384,0.6147,0.0000,0.3571,1.1862,1.1331,1.1490
459210,Book Retailers and News Dealers,0.0425,0.0036,0.1388,0.0319,0.0039,0.0382,0.0477,0.0042,0.0947,0.0351,0.0031,0.1378,0.6151,0.0000,0.3585,1.1849,1.0741,1.1465
459310,Florists,0.0425,0.0036,0.1394,0.0380,0.0047,0.0459,0.0477,0.0042,0.0956,0.0351,0.0031,0.1383,0.6150,0.0000,0.3578,1.1855,1.0886,1.1475
459410,Office Supplies and Stationery Retailers,0.0424,0.0036,0.1401,0.0442,0.0055,0.0537,0.0478,0.0042,0.0965,0.0350,0.0031,0.1388,0.6153,0.0000,0.3566,1.1861,1.1033,1.1485
459420,"Gift, Novelty, and Souvenir Retailers",0.0423,0.0036,0.1394,0.0373,0.0046,0.0451,0.0477,0.0042,0.0959,0.0350,0.0031,0.1380,0.6149,0.0000,0.3578,1.1854,1.0870,1.1478
459510,Used Merchandise Retailers,0.0423,0.0036,0.1399,0.0288,0.0036,0.0350,0.0478,0.0042,0.0967,0.0350,0.0031,0.1385,0.6148,0.0000,0.3568,1.1859,1.0674,1.1487
459910,Pet and Pet Supplies Retailers,0.0424,0.0036,0.1398,0.0428,0.0053,0.0519,0.0478,0.0042,0.0963,0.0350,0.0031,0.1385,0.6147,0.0000,0.3571,1.1858,1.0999,1.1483
459920,Art Dealers,0.0424,0.0036,0.1336,0.0634,0.0079,0.0732,0.0463,0.0041,0.0882,0.0351,0.0031,0.1333,0.6149,0.0000,0.3679,1.1796,1.1445,1.1386
459930,Manufactured (Mobile) Home Dealers,0.0425,0.0036,0.1437,0.0899,0.0113,0.1151,0.0483,0.0042,0.1021,0.0354,0.0031,0.1414,0.6144,0.0000,0.3508,1.1898,1.2163,1.1546
459991,"Tobacco, Electronic Cigarette, and Other Smoking Supplies Retailers",0.0423,0.0036,0.1403,0.0483,0.0060,0.0589,0.0479,0.0042,0.0971,0.0350,0.0031,0.1389,0.6148,0.0000,0.3563,1.1862,1.1131,1.1491
459999,All Other Miscellaneous Retailers,0.0423,0.0036,0.1379,0.0685,0.0084,0.0821,0.0473,0.0041,0.0942,0.0350,0.0031,0.1366,0.6147,0.0000,0.3608,1.1838,1.1590,1.1457
481111,Scheduled Passenger Air Transportation,0.0211,0.0011,0.1417,0.0731,0.0069,0.3333,0.0195,0.0017,0.1407,0.0233,0.0012,0.1711,0.5062,0.0000,0.2441,1.1640,1.4133,1.1619
481112,Scheduled Freight Air Transportation,0.0211,0.0011,0.1438,0.0384,0.0037,0.1813,0.0196,0.0018,0.1447,0.0234,0.0012,0.1742,0.5061,0.0000,0.2395,1.1661,1.2235,1.1661
481211,Nonscheduled Chartered Passenger Air Transportation,0.0212,0.0011,0.1428,0.0605,0.0057,0.2802,0.0196,0.0017,0.1440,0.0234,0.0012,0.1716,0.5059,0.0000,0.2433,1.1651,1.3465,1.1653
481212,Nonscheduled Chartered Freight Air Transportation,0.0211,0.0011,0.1415,0.0290,0.0028,0.1360,0.0192,0.0017,0.1405,0.0234,0.0012,0.1707,0.5058,0.0000,0.2448,1.1638,1.1678,1.1614
481219,Other Nonscheduled Air Transportation,0.0211,0.0011,0.1423,0.0750,0.0072,0.3508,0.0194,0.0017,0.1420,0.0235,0.0012,0.1720,0.5058,0.0000,0.2428,1.1646,1.4330,1.1631
482110,Rail transportation,0.0577,0.0027,0.1580,0.1119,0.0084,0.0943,0.0545,0.0038,0.0593,0.0534,0.0025,0.2128,0.5896,0.0000,0.2583,1.2184,1.2145,1.1176
483111,Deep Sea Freight Transportation,0.0983,0.0048,0.1049,0.3406,0.0297,0.1216,0.1946,0.0121,0.0752,0.1488,0.0071,0.2218,0.3688,0.0000,0.1502,1.2080,1.4919,1.2819
483112,Deep Sea Passenger Transportation,0.0979,0.0048,0.1050,0.4602,0.0399,0.1649,0.1963,0.0122,0.0760,0.1486,0.0071,0.2225,0.3679,0.0000,0.1489,1.2077,1.6649,1.2845
483113,Coastal and Great Lakes Freight Transportation,0.0983,0.0048,0.1063,0.3891,0.0340,0.1384,0.2002,0.0125,0.0765,0.1487,0.0071,0.2257,0.3690,0.0000,0.1458,1.2095,1.5615,1.2893
483114,Coastal and Great Lakes Passenger Transportation,0.0980,0.0048,0.1055,0.4348,0.0387,0.1575,0.1927,0.0122,0.0748,0.1478,0.0071,0.2228,0.3704,0.0000,0.1497,1.2084,1.6311,1.2798
483211,Inland Water Freight Transportation,0.0982,0.0048,0.1072,0.3259,0.0284,0.1191,0.2020,0.0126,0.0802,0.1486,0.0071,0.2264,0.3689,0.0000,0.1446,1.2103,1.4734,1.2948
483212,Inland Water Passenger Transportation,0.0980,0.0048,0.1058,0.1383,0.0122,0.0492,0.1976,0.0124,0.0751,0.1485,0.0071,0.2250,0.3688,0.0000,0.1466,1.2086,1.1997,1.2850
484110,"General Freight Trucking, Local",0.0563,0.0028,0.0587,0.0267,0.0020,0.0094,0.0452,0.0028,0.0211,0.0601,0.0030,0.0897,0.4957,0.0000,0.3805,1.1179,1.0381,1.0691
484121,"General Freight Trucking, Long-Distance, Truckload",0.0563,0.0028,0.0589,0.0491,0.0037,0.0174,0.0452,0.0028,0.0214,0.0601,0.0030,0.0898,0.4957,0.0000,0.3803,1.1180,1.0703,1.0694
484122,"General Freight Trucking, Long-Distance, Less Than Truckload",0.0563,0.0028,0.0590,0.0495,0.0038,0.0176,0.0452,0.0028,0.0213,0.0601,0.0030,0.0900,0.4957,0.0000,0.3802,1.1181,1.0708,1.0694
484210,Used Household and Office Goods Moving,0.0565,0.0028,0.0587,0.0738,0.0056,0.0261,0.0451,0.0028,0.0211,0.0603,0.0030,0.0896,0.4958,0.0000,0.3810,1.1180,1.1055,1.0690
484220,"Specialized Freight (except Used Goods) Trucking, Local",0.0564,0.0028,0.0589,0.0686,0.0052,0.0244,0.0452,0.0028,0.0213,0.0602,0.0030,0.0899,0.4958,0.0000,0.3804,1.1181,1.0983,1.0694
484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance",0.0564,0.0028,0.0595,0.0625,0.0048,0.0226,0.0453,0.0029,0.0218,0.0602,0.0030,0.0905,0.4957,0.0000,0.3794,1.1187,1.0899,1.0700
485111,Mixed Mode Transit Systems,0.0993,0.0054,0.0391,0.1648,0.0081,0.0236,0.0928,0.0052,0.0250,0.1140,0.0062,0.0527,0.4583,0.0000,0.4077,1.1437,1.1965,1.1230
485112,Commuter Rail Systems,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
485113,Bus and Other Motor Vehicle Transit Systems,0.0983,0.0054,0.0385,0.0918,0.0046,0.0129,0.0923,0.0051,0.0242,0.1128,0.0062,0.0523,0.4591,0.0000,0.4088,1.1421,1.1092,1.1216
485119,Other Urban Transit Systems,0.1026,0.0054,0.0411,0.1353,0.0064,0.0193,0.0964,0.0052,0.0261,0.1169,0.0062,0.0552,0.4609,0.0000,0.4065,1.1490,1.1610,1.1277
485210,Interurban and Rural Bus Transportation,0.0984,0.0054,0.0395,0.1830,0.0091,0.0264,0.0927,0.0052,0.0251,0.1130,0.0062,0.0536,0.4584,0.0000,0.4063,1.1433,1.2185,1.1230
485310,Taxi and Ridesharing Services,0.0973,0.0053,0.0362,0.0975,0.0048,0.0125,0.0908,0.0051,0.0218,0.1113,0.0061,0.0497,0.4608,0.0000,0.4126,1.1389,1.1149,1.1177
485320,Limousine Service,0.0975,0.0053,0.0373,0.1217,0.0060,0.0160,0.0915,0.0051,0.0227,0.1116,0.0061,0.0511,0.4603,0.0000,0.4101,1.1402,1.1437,1.1193
485410,School and Employee Bus Transportation,0.0979,0.0054,0.0384,0.0991,0.0049,0.0142,0.0919,0.0051,0.0242,0.1124,0.0062,0.0524,0.4593,0.0000,0.4101,1.1417,1.1183,1.1212
485510,Charter Bus Industry,0.0984,0.0054,0.0386,0.2686,0.0134,0.0380,0.0924,0.0052,0.0244,0.1131,0.0062,0.0525,0.4586,0.0000,0.4081,1.1424,1.3200,1.1220
485991,Special Needs Transportation,0.0979,0.0054,0.0383,0.0990,0.0049,0.0138,0.0920,0.0051,0.0239,0.1123,0.0062,0.0522,0.4595,0.0000,0.4090,1.1416,1.1177,1.1210
485999,All Other Transit and Ground Passenger Transportation,0.0978,0.0053,0.0387,0.1263,0.0063,0.0177,0.0919,0.0051,0.0239,0.1121,0.0062,0.0529,0.4601,0.0000,0.4087,1.1419,1.1503,1.1210
486110,Pipeline Transportation of Crude Oil,0.0372,0.0013,0.2397,0.0670,0.0024,0.0906,0.0946,0.0032,0.2008,0.0295,0.0010,0.2613,0.6951,0.0000,0.1471,1.2782,1.1600,1.2985
486210,Pipeline Transportation of Natural Gas,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
486910,Pipeline Transportation of Refined Petroleum Products,0.0371,0.0013,0.2366,0.1051,0.0038,0.1360,0.0928,0.0032,0.1865,0.0295,0.0010,0.2603,0.6949,0.0000,0.1494,1.2751,1.2449,1.2824
486990,All Other Pipeline Transportation,0.0378,0.0013,0.2408,0.1406,0.0049,0.1852,0.0989,0.0033,0.2064,0.0299,0.0010,0.2623,0.6949,0.0000,0.1443,1.2799,1.3306,1.3086
487110,"Scenic and Sightseeing Transportation, Land",0.0403,0.0024,0.0500,0.0318,0.0023,0.0106,0.0340,0.0021,0.0161,0.0391,0.0024,0.0700,0.5416,0.0000,0.4420,1.0927,1.0446,1.0522
487210,"Scenic and Sightseeing Transportation, Water",0.0402,0.0024,0.0500,0.0460,0.0032,0.0149,0.0341,0.0021,0.0158,0.0391,0.0024,0.0704,0.5416,0.0000,0.4413,1.0926,1.0641,1.0520
487990,"Scenic and Sightseeing Transportation, Other",0.0403,0.0024,0.0503,0.0450,0.0033,0.0149,0.0336,0.0021,0.0158,0.0392,0.0024,0.0708,0.5416,0.0000,0.4406,1.0930,1.0632,1.0515
488111,Air Traffic Control,0.0402,0.0024,0.0500,0.0404,0.0029,0.0135,0.0335,0.0021,0.0161,0.0391,0.0024,0.0700,0.5414,0.0000,0.4416,1.0926,1.0568,1.0517
488119,Other Airport Operations,0.0399,0.0024,0.0492,0.0485,0.0034,0.0154,0.0340,0.0021,0.0155,0.0388,0.0023,0.0691,0.5416,0.0000,0.4429,1.0915,1.0672,1.0516
488190,Other Support Activities for Air Transportation,0.0400,0.0024,0.0501,0.0560,0.0039,0.0181,0.0343,0.0021,0.0161,0.0389,0.0024,0.0701,0.5416,0.0000,0.4411,1.0925,1.0780,1.0525
488210,Support Activities for Rail Transportation,0.0401,0.0024,0.0507,0.0469,0.0033,0.0157,0.0343,0.0021,0.0166,0.0389,0.0024,0.0709,0.5416,0.0000,0.4404,1.0932,1.0658,1.0530
488310,Port and Harbor Operations,0.0412,0.0025,0.0501,0.0511,0.0037,0.0160,0.0349,0.0022,0.0153,0.0400,0.0025,0.0712,0.5412,0.0000,0.4398,1.0939,1.0709,1.0523
488320,Marine Cargo Handling,0.0399,0.0024,0.0493,0.0458,0.0032,0.0145,0.0340,0.0021,0.0153,0.0388,0.0023,0.0696,0.5416,0.0000,0.4423,1.0916,1.0635,1.0515
488330,Navigational Services to Shipping,0.0403,0.0024,0.0514,0.0712,0.0050,0.0229,0.0346,0.0022,0.0160,0.0391,0.0024,0.0726,0.5415,0.0000,0.4372,1.0942,1.0990,1.0528
488390,Other Support Activities for Water Transportation,0.0405,0.0024,0.0503,0.0796,0.0056,0.0258,0.0343,0.0021,0.0158,0.0393,0.0024,0.0708,0.5415,0.0000,0.4404,1.0932,1.1110,1.0523
488410,Motor Vehicle Towing,0.0399,0.0024,0.0496,0.0496,0.0034,0.0158,0.0341,0.0021,0.0158,0.0388,0.0023,0.0697,0.5416,0.0000,0.4418,1.0920,1.0689,1.0520
488490,Other Support Activities for Road Transportation,0.0401,0.0024,0.0498,0.0368,0.0026,0.0118,0.0342,0.0021,0.0158,0.0389,0.0024,0.0698,0.5416,0.0000,0.4416,1.0922,1.0512,1.0521
488510,Freight Transportation Arrangement,0.0399,0.0024,0.0494,0.0446,0.0031,0.0142,0.0341,0.0021,0.0156,0.0388,0.0023,0.0693,0.5416,0.0000,0.4424,1.0917,1.0618,1.0518
488991,Packing and Crating,0.0405,0.0024,0.0498,0.0392,0.0027,0.0126,0.0344,0.0021,0.0159,0.0393,0.0024,0.0699,0.5416,0.0000,0.4418,1.0927,1.0544,1.0524
488999,All Other Support Activities for Transportation,0.0403,0.0024,0.0505,0.0451,0.0032,0.0149,0.0342,0.0021,0.0163,0.0391,0.0024,0.0707,0.5416,0.0000,0.4404,1.0932,1.0631,1.0527
491110,Postal Service,0.0204,0.0008,0.0367,0.0148,0.0006,0.0086,0.0122,0.0005,0.0082, (0.8894), (0.0298), (2.0348), (0.0144),0.0000,0.5915,1.0579,1.0241,1.0209
492110,Couriers and Express Delivery Services,0.0176,0.0009,0.0580,0.0148,0.0012,0.0149,0.0127,0.0007,0.0141,0.0150,0.0007,0.0677,0.6615,0.0000,0.5388,1.0765,1.0309,1.0274
492210,Local Messengers and Local Delivery,0.0176,0.0009,0.0570,0.0109,0.0008,0.0107,0.0127,0.0007,0.0136,0.0151,0.0007,0.0667,0.6614,0.0000,0.5407,1.0755,1.0224,1.0269
493110,General Warehousing and Storage,0.0349,0.0025,0.0285,0.0104,0.0011,0.0043,0.0193,0.0016,0.0103,0.0269,0.0020,0.0291,0.6728,0.0000,0.6323,1.0659,1.0158,1.0312
493120,Refrigerated Warehousing and Storage,0.0354,0.0025,0.0285,0.0137,0.0015,0.0057,0.0193,0.0016,0.0104,0.0274,0.0020,0.0292,0.6725,0.0000,0.6323,1.0664,1.0209,1.0312
493130,Farm Product Warehousing and Storage,0.0371,0.0026,0.0293,0.0562,0.0063,0.0243,0.0191,0.0016,0.0106,0.0296,0.0020,0.0299,0.6720,0.0000,0.6316,1.0690,1.0868,1.0313
493190,Other Warehousing and Storage,0.0356,0.0025,0.0289,0.0086,0.0009,0.0036,0.0193,0.0016,0.0106,0.0276,0.0020,0.0295,0.6723,0.0000,0.6315,1.0671,1.0132,1.0314
512110,Motion Picture and Video Production,0.0230,0.0016,0.1199,0.0825,0.0081,0.0869,0.0312,0.0024,0.0480,0.0231,0.0016,0.1719,0.5452,0.0000,0.2684,1.1445,1.1775,1.0816
512120,Motion Picture and Video Distribution,0.0231,0.0016,0.1205,0.0926,0.0093,0.0996,0.0312,0.0024,0.0486,0.0232,0.0016,0.1727,0.5452,0.0000,0.2671,1.1452,1.2015,1.0822
512131,Motion Picture Theaters (except Drive-Ins),0.0231,0.0016,0.1239,0.0175,0.0017,0.0194,0.0322,0.0025,0.0527,0.0232,0.0016,0.1767,0.5451,0.0000,0.2599,1.1486,1.0387,1.0874
512132,Drive-In Motion Picture Theaters,0.0223,0.0016,0.1235,0.0149,0.0017,0.0190,0.0302,0.0026,0.0527,0.0223,0.0016,0.1763,0.5443,0.0000,0.2601,1.1475,1.0357,1.0855
512191,Teleproduction and Other Postproduction Services,0.0231,0.0016,0.1204,0.0482,0.0048,0.0511,0.0314,0.0024,0.0485,0.0232,0.0016,0.1727,0.5450,0.0000,0.2669,1.1451,1.1040,1.0823
512199,Other Motion Picture and Video Industries,0.0233,0.0016,0.1217,0.0404,0.0041,0.0442,0.0315,0.0025,0.0502,0.0233,0.0016,0.1741,0.5447,0.0000,0.2644,1.1466,1.0887,1.0842
